user_id,subject,difficulty,score,time_spent,learning_style,skill_level
391,Data Structures,intermediate,43.0,127,visual,intermediate
392,OOP,intermediate,91.0,236,auditory,beginner
392,Python,beginner,69.0,203,visual,intermediate
392,Python,intermediate,71.0,103,auditory,advanced
392,Python,beginner,75.0,274,kinesthetic,intermediate
392,OOP,advanced,65.0,221,visual,intermediate
392,Data Structures,advanced,84.0,227,auditory,beginner
393,Data Structures,advanced,76.0,284,auditory,beginner
393,Machine Learning,advanced,53.0,173,auditory,intermediate
393,OOP,intermediate,71.0,249,visual,beginner
393,Python,intermediate,84.0,177,visual,intermediate
393,Machine Learning,intermediate,62.0,159,kinesthetic,beginner
393,Python,intermediate,68.0,271,auditory,beginner
394,Data Structures,beginner,64.0,154,auditory,advanced
394,OOP,beginner,49.0,132,visual,intermediate
394,Data Structures,intermediate,41.0,66,visual,intermediate
394,Machine Learning,beginner,53.0,259,visual,beginner
394,Data Structures,advanced,56.0,71,visual,advanced
395,Machine Learning,advanced,51.0,222,auditory,advanced
395,OOP,intermediate,96.0,137,visual,intermediate
395,Python,advanced,65.0,225,kinesthetic,beginner
395,OOP,advanced,81.0,147,kinesthetic,beginner
395,Machine Learning,intermediate,77.0,201,auditory,beginner
395,Machine Learning,intermediate,76.0,120,visual,intermediate
395,Machine Learning,intermediate,85.0,61,kinesthetic,intermediate
396,Data Structures,advanced,71.0,204,auditory,intermediate
396,OOP,beginner,99.0,168,kinesthetic,intermediate
396,Data Structures,advanced,48.0,182,visual,beginner
396,Data Structures,beginner,86.0,156,visual,intermediate
396,OOP,advanced,53.0,264,kinesthetic,beginner
396,Machine Learning,intermediate,88.0,165,kinesthetic,intermediate
396,OOP,intermediate,69.0,189,auditory,advanced
397,Python,intermediate,54.0,157,kinesthetic,intermediate
397,Python,intermediate,52.0,282,visual,beginner
397,Machine Learning,advanced,93.0,139,kinesthetic,advanced
397,Python,advanced,69.0,100,kinesthetic,beginner
397,Data Structures,beginner,40.0,290,kinesthetic,beginner
398,Python,beginner,82.0,188,visual,beginner
398,Data Structures,intermediate,47.0,195,kinesthetic,advanced
398,Python,advanced,43.0,92,kinesthetic,intermediate
398,OOP,beginner,79.0,223,auditory,beginner
398,OOP,advanced,44.0,142,kinesthetic,intermediate
398,Python,intermediate,64.0,113,kinesthetic,intermediate
398,Data Structures,intermediate,94.0,232,auditory,intermediate
399,Python,advanced,64.0,204,kinesthetic,intermediate
399,Data Structures,advanced,45.0,165,auditory,intermediate
399,OOP,advanced,71.0,135,kinesthetic,advanced
399,OOP,intermediate,88.0,226,auditory,intermediate
399,OOP,beginner,65.0,297,visual,beginner
399,Data Structures,advanced,86.0,194,auditory,advanced
400,Python,intermediate,54.0,185,visual,beginner
400,Machine Learning,beginner,79.0,240,kinesthetic,advanced
400,Data Structures,intermediate,49.0,62,auditory,beginner
400,Python,intermediate,61.0,167,auditory,beginner
401,Python,advanced,46.0,134,auditory,advanced
401,Python,beginner,51.0,154,visual,intermediate
401,Machine Learning,advanced,60.0,273,auditory,intermediate
402,Machine Learning,intermediate,42.0,198,kinesthetic,beginner
402,OOP,beginner,66.0,251,visual,intermediate
402,Machine Learning,beginner,66.0,211,visual,intermediate
402,Python,beginner,58.0,128,kinesthetic,beginner
402,OOP,intermediate,87.0,296,auditory,beginner
402,OOP,beginner,71.0,124,kinesthetic,intermediate
402,Data Structures,beginner,78.0,241,kinesthetic,advanced
403,OOP,advanced,100.0,131,visual,advanced
403,Python,advanced,58.0,91,auditory,intermediate
403,OOP,beginner,73.0,61,auditory,intermediate
403,Python,intermediate,95.0,237,visual,advanced
403,Python,advanced,96.0,123,kinesthetic,advanced
404,OOP,intermediate,56.0,282,kinesthetic,intermediate
404,Machine Learning,intermediate,42.0,287,auditory,intermediate
404,Data Structures,intermediate,82.0,196,auditory,beginner
404,Python,intermediate,72.0,226,visual,advanced
405,Python,advanced,69.0,172,visual,intermediate
405,OOP,intermediate,80.0,96,auditory,intermediate
405,Machine Learning,intermediate,73.0,130,kinesthetic,beginner
405,OOP,advanced,78.0,65,visual,intermediate
405,Python,intermediate,80.0,225,visual,beginner
405,OOP,advanced,82.0,100,kinesthetic,beginner
405,Data Structures,beginner,82.0,73,visual,advanced
406,Machine Learning,intermediate,94.0,185,auditory,intermediate
406,Data Structures,beginner,83.0,210,visual,beginner
406,Machine Learning,advanced,71.0,180,auditory,advanced
406,Data Structures,intermediate,86.0,135,auditory,intermediate
406,Data Structures,beginner,64.0,219,kinesthetic,advanced
406,OOP,intermediate,43.0,77,auditory,advanced
407,Data Structures,beginner,78.0,73,auditory,advanced
407,Machine Learning,advanced,51.0,196,auditory,intermediate
407,Data Structures,advanced,83.0,225,kinesthetic,advanced
407,Machine Learning,beginner,66.0,124,kinesthetic,advanced
407,OOP,advanced,78.0,126,auditory,beginner
407,Data Structures,advanced,58.0,292,kinesthetic,beginner
407,Python,beginner,99.0,213,kinesthetic,intermediate
408,OOP,beginner,57.0,231,kinesthetic,beginner
408,Python,beginner,69.0,141,visual,beginner
408,Data Structures,beginner,82.0,284,visual,beginner
408,Machine Learning,advanced,62.0,166,visual,beginner
408,OOP,advanced,77.0,232,auditory,intermediate
409,OOP,beginner,74.0,62,visual,beginner
409,Machine Learning,intermediate,95.0,278,visual,beginner
409,Machine Learning,beginner,66.0,221,auditory,intermediate
409,Machine Learning,advanced,63.0,183,visual,beginner
409,Python,advanced,89.0,119,kinesthetic,intermediate
410,Python,beginner,52.0,133,visual,beginner
410,Data Structures,intermediate,74.0,297,kinesthetic,intermediate
410,Python,intermediate,90.0,171,kinesthetic,beginner
410,Machine Learning,advanced,40.0,112,kinesthetic,advanced
411,OOP,intermediate,75.0,93,visual,advanced
411,Data Structures,beginner,80.0,153,auditory,advanced
411,Data Structures,intermediate,77.0,159,auditory,advanced
412,Machine Learning,advanced,50.0,209,auditory,intermediate
412,Python,advanced,56.0,88,kinesthetic,intermediate
412,OOP,beginner,51.0,210,kinesthetic,advanced
412,OOP,intermediate,89.0,104,auditory,intermediate
412,Data Structures,beginner,99.0,124,kinesthetic,advanced
413,OOP,intermediate,91.0,114,visual,intermediate
413,Machine Learning,beginner,74.0,171,kinesthetic,intermediate
413,Machine Learning,intermediate,40.0,235,auditory,beginner
413,OOP,intermediate,64.0,204,auditory,intermediate
413,Machine Learning,advanced,52.0,78,auditory,beginner
413,OOP,intermediate,41.0,72,auditory,advanced
413,Data Structures,beginner,89.0,122,auditory,intermediate
414,Data Structures,intermediate,70.0,85,kinesthetic,intermediate
414,Python,beginner,52.0,225,kinesthetic,advanced
414,OOP,advanced,44.0,197,kinesthetic,intermediate
414,Data Structures,intermediate,87.0,297,auditory,advanced
414,Python,advanced,87.0,182,auditory,beginner
414,Python,intermediate,87.0,75,kinesthetic,intermediate
415,Python,beginner,66.0,71,visual,intermediate
415,Data Structures,intermediate,65.0,246,visual,advanced
415,OOP,intermediate,41.0,106,kinesthetic,beginner
415,Machine Learning,advanced,66.0,145,auditory,advanced
415,Machine Learning,advanced,40.0,83,auditory,beginner
416,Machine Learning,intermediate,59.0,141,visual,intermediate
416,Data Structures,advanced,67.0,247,kinesthetic,beginner
416,Data Structures,intermediate,66.0,214,visual,advanced
416,Data Structures,intermediate,67.0,202,kinesthetic,advanced
417,OOP,beginner,78.0,183,auditory,intermediate
417,Python,intermediate,86.0,243,kinesthetic,intermediate
417,Data Structures,advanced,58.0,298,auditory,intermediate
417,Python,intermediate,78.0,260,auditory,beginner
417,Machine Learning,beginner,86.0,199,auditory,intermediate
418,Data Structures,advanced,97.0,132,kinesthetic,beginner
418,Machine Learning,intermediate,61.0,235,auditory,beginner
418,Machine Learning,intermediate,64.0,183,auditory,beginner
418,Machine Learning,advanced,52.0,117,auditory,advanced
418,OOP,advanced,66.0,60,kinesthetic,beginner
418,Machine Learning,intermediate,47.0,200,auditory,advanced
419,Machine Learning,intermediate,89.0,161,auditory,beginner
419,OOP,beginner,63.0,263,visual,beginner
419,OOP,advanced,75.0,133,auditory,intermediate
419,Data Structures,advanced,50.0,249,auditory,intermediate
419,OOP,beginner,92.0,230,visual,beginner
419,Machine Learning,beginner,50.0,198,visual,beginner
419,OOP,beginner,75.0,157,visual,intermediate
420,OOP,advanced,80.0,175,visual,beginner
420,Data Structures,advanced,53.0,294,visual,beginner
420,Data Structures,beginner,81.0,212,auditory,intermediate
420,Data Structures,beginner,84.0,281,visual,advanced
420,Machine Learning,beginner,64.0,231,auditory,advanced
420,OOP,intermediate,97.0,254,visual,intermediate
420,OOP,advanced,57.0,254,auditory,intermediate
421,OOP,beginner,82.0,82,kinesthetic,intermediate
421,Machine Learning,intermediate,48.0,244,kinesthetic,intermediate
421,Data Structures,advanced,73.0,265,auditory,advanced
421,Data Structures,intermediate,73.0,227,kinesthetic,advanced
421,OOP,intermediate,83.0,225,kinesthetic,advanced
421,Data Structures,intermediate,77.0,120,auditory,advanced
421,Data Structures,intermediate,89.0,93,visual,intermediate
422,Machine Learning,intermediate,43.0,193,auditory,advanced
422,OOP,intermediate,81.0,178,auditory,advanced
422,Data Structures,advanced,73.0,217,kinesthetic,beginner
422,OOP,intermediate,52.0,106,visual,intermediate
422,OOP,advanced,55.0,158,auditory,intermediate
422,Python,intermediate,78.0,278,visual,advanced
422,Machine Learning,beginner,71.0,118,auditory,advanced
423,OOP,intermediate,53.0,166,kinesthetic,advanced
423,Data Structures,intermediate,61.0,84,kinesthetic,intermediate
423,Machine Learning,beginner,53.0,249,auditory,advanced
423,Machine Learning,intermediate,82.0,271,visual,beginner
424,Machine Learning,intermediate,74.0,62,auditory,beginner
424,Machine Learning,advanced,69.0,171,auditory,beginner
424,Machine Learning,beginner,71.0,206,visual,intermediate
424,OOP,intermediate,85.0,194,kinesthetic,beginner
424,Machine Learning,beginner,94.0,225,auditory,advanced
424,Python,beginner,76.0,65,visual,advanced
424,Python,intermediate,98.0,113,kinesthetic,beginner
425,Machine Learning,advanced,83.0,168,kinesthetic,advanced
425,Data Structures,intermediate,70.0,93,auditory,advanced
425,OOP,beginner,74.0,275,auditory,beginner
425,Python,beginner,62.0,64,kinesthetic,intermediate
425,Data Structures,beginner,46.0,103,visual,beginner
425,Data Structures,beginner,60.0,258,auditory,advanced
426,OOP,beginner,80.0,203,auditory,intermediate
426,Machine Learning,beginner,64.0,227,kinesthetic,advanced
426,Python,beginner,48.0,183,kinesthetic,intermediate
427,OOP,beginner,88.0,284,auditory,intermediate
427,Data Structures,advanced,87.0,64,auditory,advanced
427,OOP,beginner,74.0,127,auditory,beginner
427,Machine Learning,intermediate,45.0,72,kinesthetic,advanced
427,Machine Learning,advanced,73.0,179,kinesthetic,intermediate
427,Machine Learning,advanced,47.0,62,visual,intermediate
427,Machine Learning,advanced,61.0,117,auditory,intermediate
428,Machine Learning,beginner,49.0,127,visual,advanced
428,OOP,advanced,83.0,61,auditory,intermediate
428,OOP,advanced,49.0,74,visual,advanced
428,Python,advanced,92.0,290,kinesthetic,beginner
428,Python,beginner,80.0,213,auditory,beginner
429,Python,intermediate,78.0,228,auditory,advanced
429,OOP,advanced,72.0,227,visual,intermediate
429,Data Structures,beginner,57.0,266,kinesthetic,beginner
429,OOP,intermediate,47.0,67,visual,beginner
429,Data Structures,advanced,91.0,90,visual,intermediate
430,Data Structures,advanced,57.0,93,visual,intermediate
430,Machine Learning,beginner,75.0,185,visual,advanced
430,Python,beginner,74.0,175,visual,advanced
430,Machine Learning,intermediate,65.0,107,kinesthetic,beginner
430,Python,advanced,87.0,235,auditory,intermediate
431,Machine Learning,intermediate,91.0,179,auditory,intermediate
431,Machine Learning,advanced,42.0,62,auditory,intermediate
431,Data Structures,intermediate,92.0,73,visual,intermediate
431,OOP,advanced,65.0,160,kinesthetic,advanced
431,Data Structures,intermediate,60.0,211,kinesthetic,advanced
432,Data Structures,beginner,42.0,65,visual,beginner
432,Python,beginner,50.0,159,visual,intermediate
432,OOP,intermediate,48.0,118,kinesthetic,beginner
433,Machine Learning,intermediate,90.0,184,visual,advanced
433,Python,beginner,83.0,134,auditory,intermediate
433,Python,advanced,97.0,151,kinesthetic,beginner
433,OOP,beginner,84.0,249,visual,beginner
433,Python,beginner,61.0,226,auditory,intermediate
433,Data Structures,advanced,46.0,254,auditory,intermediate
434,Python,intermediate,96.0,290,kinesthetic,beginner
434,Data Structures,beginner,86.0,181,auditory,beginner
434,Python,beginner,96.0,246,kinesthetic,beginner
434,OOP,advanced,55.0,121,kinesthetic,advanced
435,Python,beginner,48.0,221,kinesthetic,beginner
435,Data Structures,beginner,48.0,142,kinesthetic,advanced
435,Data Structures,beginner,78.0,173,visual,beginner
435,Python,beginner,73.0,121,kinesthetic,advanced
435,Data Structures,beginner,79.0,121,kinesthetic,intermediate
436,OOP,intermediate,55.0,197,auditory,advanced
436,Machine Learning,beginner,85.0,237,visual,intermediate
436,Data Structures,advanced,47.0,192,visual,intermediate
437,Machine Learning,beginner,98.0,229,kinesthetic,intermediate
437,Data Structures,intermediate,100.0,297,visual,advanced
437,Python,advanced,60.0,92,visual,intermediate
437,Machine Learning,beginner,93.0,165,kinesthetic,intermediate
438,Data Structures,beginner,97.0,251,auditory,intermediate
438,Data Structures,beginner,95.0,188,visual,beginner
438,Machine Learning,advanced,56.0,116,auditory,advanced
438,Python,advanced,75.0,120,auditory,beginner
439,Data Structures,beginner,83.0,202,auditory,advanced
439,Machine Learning,beginner,92.0,70,kinesthetic,intermediate
439,OOP,intermediate,80.0,256,auditory,intermediate
440,OOP,intermediate,66.0,168,auditory,advanced
440,OOP,advanced,75.0,115,auditory,beginner
440,OOP,advanced,75.0,80,kinesthetic,intermediate
441,Data Structures,beginner,41.0,156,auditory,intermediate
441,Machine Learning,intermediate,45.0,114,auditory,intermediate
441,Python,advanced,85.0,265,visual,intermediate
441,Python,beginner,83.0,79,kinesthetic,beginner
441,Machine Learning,intermediate,63.0,103,auditory,advanced
442,Data Structures,advanced,42.0,133,kinesthetic,beginner
442,Python,beginner,83.0,193,auditory,intermediate
442,OOP,beginner,83.0,249,auditory,beginner
442,Data Structures,advanced,75.0,226,kinesthetic,advanced
443,Machine Learning,beginner,63.0,279,kinesthetic,advanced
443,Python,beginner,92.0,149,kinesthetic,beginner
443,Data Structures,advanced,61.0,242,auditory,beginner
443,Data Structures,beginner,55.0,228,auditory,intermediate
444,Machine Learning,intermediate,45.0,257,kinesthetic,advanced
444,Machine Learning,intermediate,96.0,160,auditory,advanced
444,Python,beginner,92.0,111,auditory,beginner
444,Python,intermediate,90.0,124,auditory,beginner
444,Python,intermediate,85.0,155,kinesthetic,advanced
444,Data Structures,advanced,59.0,237,kinesthetic,advanced
445,Python,beginner,47.0,186,auditory,advanced
445,Python,intermediate,91.0,181,auditory,beginner
445,Data Structures,intermediate,47.0,90,kinesthetic,intermediate
445,Python,advanced,73.0,119,auditory,intermediate
445,OOP,advanced,52.0,295,kinesthetic,advanced
445,Machine Learning,advanced,94.0,87,visual,intermediate
446,Python,intermediate,66.0,138,visual,advanced
446,Data Structures,intermediate,98.0,73,auditory,beginner
446,OOP,beginner,44.0,266,kinesthetic,beginner
446,Data Structures,beginner,67.0,234,auditory,advanced
446,Machine Learning,intermediate,40.0,158,kinesthetic,beginner
446,Data Structures,advanced,91.0,111,visual,advanced
446,Python,intermediate,54.0,159,visual,advanced
447,Python,beginner,77.0,87,auditory,intermediate
447,Python,advanced,92.0,294,visual,intermediate
447,Data Structures,beginner,71.0,79,auditory,beginner
447,Python,beginner,98.0,290,kinesthetic,beginner
447,Machine Learning,advanced,85.0,122,kinesthetic,beginner
448,Data Structures,beginner,96.0,270,visual,intermediate
448,Python,intermediate,69.0,194,kinesthetic,beginner
448,Data Structures,advanced,74.0,278,visual,advanced
449,OOP,intermediate,46.0,217,kinesthetic,intermediate
449,Machine Learning,intermediate,70.0,231,auditory,advanced
449,OOP,intermediate,100.0,192,auditory,intermediate
449,Machine Learning,intermediate,60.0,173,visual,advanced
449,OOP,advanced,56.0,181,visual,beginner
449,Machine Learning,advanced,93.0,85,auditory,intermediate
